Group num: 0, TC(X;Y_j): 17.879
abdrücken, 0.001, 1.000, 0.001
abdrehen, 0.001, 1.000, 0.001
abbauresten, 0.001, 1.000, 0.001
abbaunotwendigkeiten, 0.001, 1.000, 0.001
abfackelt, 0.001, 1.000, 0.001
abgefackelt, 0.001, 1.000, 0.001
abgegebenes, 0.001, 1.000, 0.001
abgelagert, 0.001, 1.000, 0.001
abgetaucht, 0.001, 1.000, 0.001
abgestraft, 0.001, 1.000, 0.001
abgesoffenen, 0.001, 1.000, 0.001
abgeschossen, 0.001, 1.000, 0.001
abgeschoben, 0.001, 1.000, 0.001
abgeschirmt, 0.001, 1.000, 0.001
abgeschaltetes, 0.001, 1.000, 0.001
abgeschalteten, 0.001, 1.000, 0.001
abgeschaffte, 0.001, 1.000, 0.001
abgeraten, 0.001, 1.000, 0.001
abgeordnetenorganisation, 0.001, 1.000, 0.001
abgeordnetenbüro, 0.001, 1.000, 0.001
abgeordnetem, 0.001, 1.000, 0.001
abgeordnet, 0.001, 1.000, 0.001
abgemacht, 0.001, 1.000, 0.001
abgeltungsteuergeschenk, 0.001, 1.000, 0.001
abgelaufene, 0.001, 1.000, 0.001
achtzehnte, 0.001, 1.000, 0.001
ackern, 0.001, 1.000, 0.001
aden, 0.001, 1.000, 0.001
adressengenau, 0.001, 1.000, 0.001
altvertragsmieten, 0.001, 1.000, 0.001
altschuldentilgungsfonds, 0.001, 1.000, 0.001
altschuldenproblematik, 0.001, 1.000, 0.001
altschuldenfonds, 0.001, 1.000, 0.001
altkraftwerke, 0.001, 1.000, 0.001
altersteilzeit, 0.001, 1.000, 0.001
alterssicherung, 0.001, 1.000, 0.001
altwasser, 0.001, 1.000, 0.001
altersgrundsicherung, 0.001, 1.000, 0.001
altbauförderung, 0.001, 1.000, 0.001
altbaubestand, 0.001, 1.000, 0.001
altarzneien, 0.001, 1.000, 0.001
altarznei, 0.001, 1.000, 0.001
allumfassendes, 0.001, 1.000, 0.001
alltagspolitik, 0.001, 1.000, 0.001
alltagsminister, 0.001, 1.000, 0.001
altersgemischte, 0.001, 1.000, 0.001
amazonien, 0.001, 1.000, 0.001
amisom, 0.001, 1.000, 0.001
amortisationsdauer, 0.001, 1.000, 0.001
angelaufenen, 0.001, 1.000, 0.001
angehäuften, 0.001, 1.000, 0.001
angefüllt, 0.001, 1.000, 0.001
anfälligen, 0.001, 1.000, 0.001
anfangszeit, 0.001, 1.000, 0.001
anfangskonstruktion, 0.001, 1.000, 0.001
anfangsbefähigung, 0.001, 1.000, 0.001
anerkennenswert, 0.001, 1.000, 0.001
andengemeinschaft, 0.001, 1.000, 0.001
anbauverfahren, 0.001, 1.000, 0.001
analphabeten, 0.001, 1.000, 0.001
amundsen, 0.001, 1.000, 0.001
amtskollegen, 0.001, 1.000, 0.001
amtsinhaber, 0.001, 1.000, 0.001
amtsbegrenzung, 0.001, 1.000, 0.001
amtlich, 0.001, 1.000, 0.001
amortisieren, 0.001, 1.000, 0.001
alljährlichen, 0.001, 1.000, 0.001
aufgewärmten, 0.001, 1.000, 0.001
alliierten, 0.001, 1.000, 0.001
alleebäume, 0.001, 1.000, 0.001
agrarwirtschaftlich, 0.001, 1.000, 0.001
agrarund, 0.001, 1.000, 0.001
agrartechnik, 0.001, 1.000, 0.001
agrarpreise, 0.001, 1.000, 0.001
agrarpolitische, 0.001, 1.000, 0.001
agrarministergipfel, 0.001, 1.000, 0.001
agrarlandschaften, 0.001, 1.000, 0.001
agrochemieindustrie, 0.001, 1.000, 0.001
agrardieselsubventionen, 0.001, 1.000, 0.001
agitiert, 0.001, 1.000, 0.001
afrikakonzept, 0.001, 1.000, 0.001
afghanistankrieg, 0.001, 1.000, 0.001
adäquatem, 0.001, 1.000, 0.001
advisor, 0.001, 1.000, 0.001
adventswochenende, 0.001, 1.000, 0.001
adventslieder, 0.001, 1.000, 0.001
agrarberufen, 0.001, 1.000, 0.001
aiwanger, 0.001, 1.000, 0.001
akademie, 0.001, 1.000, 0.001
akademikermangel, 0.001, 1.000, 0.001
alkoholeinfluss, 0.001, 1.000, 0.001
alitionsfraktionen, 0.001, 1.000, 0.001
algenblüten, 0.001, 1.000, 0.001
aletschgletscher, 0.001, 1.000, 0.001
akzentverschiebung, 0.001, 1.000, 0.001
akustische, 0.001, 1.000, 0.001
aktualisierten, 0.001, 1.000, 0.001
aktualisieren, 0.001, 1.000, 0.001
aktivierenden, 0.001, 1.000, 0.001
aktienpakete, 0.001, 1.000, 0.001
aktiengesellschaften, 0.001, 1.000, 0.001
aktie, 0.001, 1.000, 0.001
akkurate, 0.001, 1.000, 0.001
akkreditierungsverfahren, 0.001, 1.000, 0.001
akkreditierungsstellen, 0.001, 1.000, 0.001
akkreditierungsfähig, 0.001, 1.000, 0.001
akkord, 0.001, 1.000, 0.001
alleinhandelnde, 0.001, 1.000, 0.001
maschinenbauer, 0.001, 1.000, 0.001
aufgewühlt, 0.001, 1.000, 0.001
aufheizen, 0.001, 1.000, 0.001
beitrittsakten, 0.001, 1.000, 0.001
beitragstellern, 0.001, 1.000, 0.001
beitragssenkungen, 0.001, 1.000, 0.001
beitrages, 0.001, 1.000, 0.001
beispringen, 0.001, 1.000, 0.001
beispiellos, 0.001, 1.000, 0.001
beirren, 0.001, 1.000, 0.001
beitrittsgespräche, 0.001, 1.000, 0.001
beinhalteten, 0.001, 1.000, 0.001
beimischungsquote, 0.001, 1.000, 0.001
beigemischtem, 0.001, 1.000, 0.001
beifangmenge, 0.001, 1.000, 0.001
beidseitige, 0.001, 1.000, 0.001
beibehält, 0.001, 1.000, 0.001
behördenstruktur, 0.001, 1.000, 0.001
behälterresten, 0.001, 1.000, 0.001
beinhaltend, 0.001, 1.000, 0.001
behindertenrechtskonvention, 0.001, 1.000, 0.001
beitrittsland, 0.001, 1.000, 0.001
beitrüge, 0.001, 1.000, 0.001
bene, 0.001, 1.000, 0.001
benachteilige, 0.001, 1.000, 0.001
benachbarter, 0.001, 1.000, 0.001
benachbarten, 0.001, 1.000, 0.001
bemessungsgrundlagen, 0.001, 1.000, 0.001
bemessene, 0.001, 1.000, 0.001
belohnung, 0.001, 1.000, 0.001
beitrittstermin, 0.001, 1.000, 0.001
beleihung, 0.001, 1.000, 0.001
belegungsbindungen, 0.001, 1.000, 0.001
belegschaftsgesellschaften, 0.001, 1.000, 0.001
belegschaftsanteile, 0.001, 1.000, 0.001
belasteter, 0.001, 1.000, 0.001
belastetem, 0.001, 1.000, 0.001
bekräftigten, 0.001, 1.000, 0.001
bekanntwerden, 0.001, 1.000, 0.001
belegungsrechten, 0.001, 1.000, 0.001
behindertengerechten, 0.001, 1.000, 0.001
behindertengerecht, 0.001, 1.000, 0.001
beherbergungsleistungen, 0.001, 1.000, 0.001
beeilt, 0.001, 1.000, 0.001
bedrängt, 0.001, 1.000, 0.001
bedeutungsverlust, 0.001, 1.000, 0.001
bedeutenderen, 0.001, 1.000, 0.001
bedauernswerterweise, 0.001, 1.000, 0.001
bedauernswerter, 0.001, 1.000, 0.001
bedauernswerte, 0.001, 1.000, 0.001
befestigung, 0.001, 1.000, 0.001
bedarfssätze, 0.001, 1.000, 0.001
becquerel, 0.001, 1.000, 0.001
bebens, 0.001, 1.000, 0.001
beauftragung, 0.001, 1.000, 0.001
beaufsichtigt, 0.001, 1.000, 0.001
bearbeitungsgebühr, 0.001, 1.000, 0.001
beanstandung, 0.001, 1.000, 0.001
beamtendeutsch, 0.001, 1.000, 0.001
bedarfssituation, 0.001, 1.000, 0.001
befeuern, 0.001, 1.000, 0.001
befiehlt, 0.001, 1.000, 0.001
befindenden, 0.001, 1.000, 0.001
beherbergungsbereich, 0.001, 1.000, 0.001
behauptete, 0.001, 1.000, 0.001
behandlungen, 0.001, 1.000, 0.001
behandele, 0.001, 1.000, 0.001
begnügte, 0.001, 1.000, 0.001
begehrliche, 0.001, 1.000, 0.001
begabtenförderung, 0.001, 1.000, 0.001
befördernden, 0.001, 1.000, 0.001
befähigungszeugnis, 0.001, 1.000, 0.001
befugte, 0.001, 1.000, 0.001
befristen, 0.001, 1.000, 0.001
befriedigenden, 0.001, 1.000, 0.001
befremden, 0.001, 1.000, 0.001
befreienden, 0.001, 1.000, 0.001
befreiende, 0.001, 1.000, 0.001
befragen, 0.001, 1.000, 0.001
beflügelt, 0.001, 1.000, 0.001
bengalische, 0.001, 1.000, 0.001
beachtlicherweise, 0.001, 1.000, 0.001
beobachterkreis, 0.001, 1.000, 0.001
bequemen, 0.001, 1.000, 0.001
betreuungsaufwendungen, 0.001, 1.000, 0.001
betrauten, 0.001, 1.000, 0.001
betragenden, 0.001, 1.000, 0.001
betonsarkophag, 0.001, 1.000, 0.001
beteiligungsverbots, 0.001, 1.000, 0.001
beteiligungsfrist, 0.001, 1.000, 0.001
betankter, 0.001, 1.000, 0.001
betriebsanlagen, 0.001, 1.000, 0.001
bestünden, 0.001, 1.000, 0.001
bestrittene, 0.001, 1.000, 0.001
bestmögliches, 0.001, 1.000, 0.001
bestelltes, 0.001, 1.000, 0.001
bestausgebildete, 0.001, 1.000, 0.001
bestandszunahme, 0.001, 1.000, 0.001
bestandsgarantie, 0.001, 1.000, 0.001
bestandsfahrzeuge, 0.001, 1.000, 0.001
bestückt, 0.001, 1.000, 0.001
bestandsbewirtschaftung, 0.001, 1.000, 0.001
betriebsausflug, 0.001, 1.000, 0.001
betriebspersonal, 0.001, 1.000, 0.001
bevölkerungsreichen, 0.001, 1.000, 0.001
bevölkerungsinteressen, 0.001, 1.000, 0.001
bevölkerungsgruppe, 0.001, 1.000, 0.001
bevorteilung, 0.001, 1.000, 0.001
bevormundungsapparat, 0.001, 1.000, 0.001
bevormundet, 0.001, 1.000, 0.001
bevormundenden, 0.001, 1.000, 0.001
betriebsflächen, 0.001, 1.000, 0.001
beunruhigendes, 0.001, 1.000, 0.001
betrügerisch, 0.001, 1.000, 0.001
betriebsüberwachung, 0.001, 1.000, 0.001
betriebsvermögens, 0.001, 1.000, 0.001
betriebssicherheit, 0.001, 1.000, 0.001
betriebsprüfungen, 0.001, 1.000, 0.001
betriebsprüfung, 0.001, 1.000, 0.001
betriebspläne, 0.001, 1.000, 0.001
betrügerischen, 0.001, 1.000, 0.001
besprechung, 0.001, 1.000, 0.001
bespiele, 0.001, 1.000, 0.001
besitzstandsinteressen, 0.001, 1.000, 0.001
berufsausbildungssystem, 0.001, 1.000, 0.001
bernburg, 0.001, 1.000, 0.001
bergwacht, 0.001, 1.000, 0.001
bergversatz, 0.001, 1.000, 0.001
bergungsversuchen, 0.001, 1.000, 0.001
bergmaterial, 0.001, 1.000, 0.001
berges, 0.001, 1.000, 0.001
berufsjahren, 0.001, 1.000, 0.001
bergbautypischen, 0.001, 1.000, 0.001
bergbauberechtigung, 0.001, 1.000, 0.001
bereitstellte, 0.001, 1.000, 0.001
berechtigungen, 0.001, 1.000, 0.001
berechenbares, 0.001, 1.000, 0.001
beratungsprogramme, 0.001, 1.000, 0.001
beratungsgremium, 0.001, 1.000, 0.001
beratungs, 0.001, 1.000, 0.001
bergbaugroßindustrie, 0.001, 1.000, 0.001
berufskrankheiten, 0.001, 1.000, 0.001
berufsoptimist, 0.001, 1.000, 0.001
berufspessimisten, 0.001, 1.000, 0.001
besiedelte, 0.001, 1.000, 0.001
besichtigung, 0.001, 1.000, 0.001
besen, 0.001, 1.000, 0.001
besehen, 0.001, 1.000, 0.001
beschäftigungsaufwuchs, 0.001, 1.000, 0.001
beschwerdebriefe, 0.001, 1.000, 0.001
beschriebenes, 0.001, 1.000, 0.001
beschreitet, 0.001, 1.000, 0.001
beschreibe, 0.001, 1.000, 0.001
beschlagnahmt, 0.001, 1.000, 0.001
beschaffungswesens, 0.001, 1.000, 0.001
besatzungsmitglieder, 0.001, 1.000, 0.001
berührte, 0.001, 1.000, 0.001
berühmt, 0.001, 1.000, 0.001
berüchtigten, 0.001, 1.000, 0.001
beruhenden, 0.001, 1.000, 0.001
beruhe, 0.001, 1.000, 0.001
beobachterstaaten, 0.001, 1.000, 0.001
beachtete, 0.001, 1.000, 0.001
bayernkuriers, 0.001, 1.000, 0.001
bayerisch, 0.001, 1.000, 0.001
ausgangszustand, 0.001, 1.000, 0.001
ausgangsvoraussetzungen, 0.001, 1.000, 0.001
ausgangsbrennstoffe, 0.001, 1.000, 0.001
ausgabetiteln, 0.001, 1.000, 0.001
ausgabenblock, 0.001, 1.000, 0.001
ausgabeblock, 0.001, 1.000, 0.001
ausfüllanleitung, 0.001, 1.000, 0.001
ausgangszustands, 0.001, 1.000, 0.001
ausfinanziertes, 0.001, 1.000, 0.001
ausdrücklicher, 0.001, 1.000, 0.001
ausbleibende, 0.001, 1.000, 0.001
ausbildungszeiten, 0.001, 1.000, 0.001
ausbildungsstandard, 0.001, 1.000, 0.001
ausbildungsschwierigkeiten, 0.001, 1.000, 0.001
ausbildungspolitik, 0.001, 1.000, 0.001
ausbildungsmodule, 0.001, 1.000, 0.001
ausfiltert, 0.001, 1.000, 0.001
ausbildungsmaßnahmen, 0.001, 1.000, 0.001
ausgangszustandsbericht, 0.001, 1.000, 0.001
ausge, 0.001, 1.000, 0.001
ausnahmesituation, 0.001, 1.000, 0.001
ausnahmeregel, 0.001, 1.000, 0.001
auslaufpfads, 0.001, 1.000, 0.001
aushöhlung, 0.001, 1.000, 0.001
ausgleichbare, 0.001, 1.000, 0.001
ausgezogen, 0.001, 1.000, 0.001
ausgetrocknet, 0.001, 1.000, 0.001
ausgangszustandsberichts, 0.001, 1.000, 0.001
ausgesuchter, 0.001, 1.000, 0.001
ausgereiften, 0.001, 1.000, 0.001
ausgeraubt, 0.001, 1.000, 0.001
ausgelöscht, 0.001, 1.000, 0.001
ausgegoren, 0.001, 1.000, 0.001
ausgeglichenes, 0.001, 1.000, 0.001
ausgefochten, 0.001, 1.000, 0.001
ausgedealt, 0.001, 1.000, 0.001
ausgesagt, 0.001, 1.000, 0.001
ausbildungsmarkt, 0.001, 1.000, 0.001
ausbildungsanstrengungen, 0.001, 1.000, 0.001
ausbeuterlöhne, 0.001, 1.000, 0.001
aufsichtsratsspitze, 0.001, 1.000, 0.001
aufsichtsmaßnahmen, 0.001, 1.000, 0.001
aufsichtsbefugnisse, 0.001, 1.000, 0.001
aufsichtliche, 0.001, 1.000, 0.001
aufschlüsselt, 0.001, 1.000, 0.001
aufsatz, 0.001, 1.000, 0.001
aufmacht, 0.001, 1.000, 0.001
aufsichtsrechtliche, 0.001, 1.000, 0.001
auflösbar, 0.001, 1.000, 0.001
aufklärungsmöglichkeiten, 0.001, 1.000, 0.001
aufklärungskampagnen, 0.001, 1.000, 0.001
aufklärungsaktionen, 0.001, 1.000, 0.001
aufklärend, 0.001, 1.000, 0.001
aufklebt, 0.001, 1.000, 0.001
aufhetzen, 0.001, 1.000, 0.001
aufheizung, 0.001, 1.000, 0.001
aufkommensvolumen, 0.001, 1.000, 0.001
aufsteigend, 0.001, 1.000, 0.001
aufstelle, 0.001, 1.000, 0.001
aufstiegsversprechen, 0.001, 1.000, 0.001
ausbauziels, 0.001, 1.000, 0.001
ausbauhilfefonds, 0.001, 1.000, 0.001
augenbrauen, 0.001, 1.000, 0.001
aufzuzehren, 0.001, 1.000, 0.001
aufzusuchen, 0.001, 1.000, 0.001
aufzurüsten, 0.001, 1.000, 0.001
aufzurechnen, 0.001, 1.000, 0.001
aufzudrücken, 0.001, 1.000, 0.001
aufzublasen, 0.001, 1.000, 0.001
aufzeichnungsvorschriften, 0.001, 1.000, 0.001
aufwüchsen, 0.001, 1.000, 0.001
aufwärtsgeht, 0.001, 1.000, 0.001
aufwändige, 0.001, 1.000, 0.001
aufwischen, 0.001, 1.000, 0.001
aufwiesen, 0.001, 1.000, 0.001
auftragsvergabe, 0.001, 1.000, 0.001
aufständischen, 0.001, 1.000, 0.001
ausnahmezustand, 0.001, 1.000, 0.001
ausprägung, 0.001, 1.000, 0.001
ausreise, 0.001, 1.000, 0.001
ausrollen, 0.001, 1.000, 0.001
barfuß, 0.001, 1.000, 0.001
barentssee, 0.001, 1.000, 0.001
bannt, 0.001, 1.000, 0.001
bankenrettungsschirm, 0.001, 1.000, 0.001
bankenregulierung, 0.001, 1.000, 0.001
bankenplätze, 0.001, 1.000, 0.001
bankeninsolvenzen, 0.001, 1.000, 0.001
barnier, 0.001, 1.000, 0.001
bankenaufseher, 0.001, 1.000, 0.001
banden, 0.001, 1.000, 0.001
bananen, 0.001, 1.000, 0.001
baltikum, 0.001, 1.000, 0.001
ballasttanks, 0.001, 1.000, 0.001
bagatellthema, 0.001, 1.000, 0.001
bagatellregelungen, 0.001, 1.000, 0.001
bagatellfälle, 0.001, 1.000, 0.001
bankbilanzen, 0.001, 1.000, 0.001
barrierearmes, 0.001, 1.000, 0.001
barrierefunktion, 0.001, 1.000, 0.001
batteriebetrieb, 0.001, 1.000, 0.001
bauvorsorge, 0.001, 1.000, 0.001
bauten, 0.001, 1.000, 0.001
bautechnisch, 0.001, 1.000, 0.001
bausparverträgen, 0.001, 1.000, 0.001
bauplatz, 0.001, 1.000, 0.001
bauplanungsrechts, 0.001, 1.000, 0.001
baumwollsubventionen, 0.001, 1.000, 0.001
baumwollproduzenten, 0.001, 1.000, 0.001
baumwollmarkt, 0.001, 1.000, 0.001
bauleitplänen, 0.001, 1.000, 0.001
baulandmobilisierung, 0.001, 1.000, 0.001
baulandausweisungen, 0.001, 1.000, 0.001
bauland, 0.001, 1.000, 0.001
baugeld, 0.001, 1.000, 0.001
baugebiete, 0.001, 1.000, 0.001
bauernstand, 0.001, 1.000, 0.001
batteriegesetzes, 0.001, 1.000, 0.001
bagatellen, 0.001, 1.000, 0.001
aufgezeigte, 0.001, 1.000, 0.001
bagatelle, 0.001, 1.000, 0.001
axiom, 0.001, 1.000, 0.001
australiern, 0.001, 1.000, 0.001
australier, 0.001, 1.000, 0.001
austauschbar, 0.001, 1.000, 0.001
austarierten, 0.001, 1.000, 0.001
ausstiegskompromiss, 0.001, 1.000, 0.001
ausstiegsdaten, 0.001, 1.000, 0.001
ausspielt, 0.001, 1.000, 0.001
ausverhandlung, 0.001, 1.000, 0.001
aussetzt, 0.001, 1.000, 0.001
ausschlägt, 0.001, 1.000, 0.001
ausschließlichkeitsklausel, 0.001, 1.000, 0.001
ausschließende, 0.001, 1.000, 0.001
ausschlaggebender, 0.001, 1.000, 0.001
ausschaltet, 0.001, 1.000, 0.001
ausrüstungen, 0.001, 1.000, 0.001
ausruft, 0.001, 1.000, 0.001
ausschreibungsprozeduren, 0.001, 1.000, 0.001
auswanderungsland, 0.001, 1.000, 0.001
auswaschungen, 0.001, 1.000, 0.001
ausweitungen, 0.001, 1.000, 0.001
aversionen, 0.001, 1.000, 0.001
außenwirkungsgesichtspunkten, 0.001, 1.000, 0.001
außenstruktur, 0.001, 1.000, 0.001
außenauftritt, 0.001, 1.000, 0.001
auwaldvernässungen, 0.001, 1.000, 0.001
autoritäres, 0.001, 1.000, 0.001
automarke, 0.001, 1.000, 0.001
autokratischer, 0.001, 1.000, 0.001
autokratischen, 0.001, 1.000, 0.001
autogas, 0.001, 1.000, 0.001
auszuweisende, 0.001, 1.000, 0.001
auszuscheiden, 0.001, 1.000, 0.001
auszudünnen, 0.001, 1.000, 0.001
auszubrechen, 0.001, 1.000, 0.001
auszubilden, 0.001, 1.000, 0.001
auszahlungsmodalitäten, 0.001, 1.000, 0.001
auswärts, 0.001, 1.000, 0.001
backbord, 0.001, 1.000, 0.001
fachjargon, 0.001, 1.000, 0.001
fachgerechten, 0.001, 1.000, 0.001
fachkräftepolitik, 0.001, 1.000, 0.001
jury, 0.001, 1.000, 0.001
juniwochenende, 0.001, 1.000, 0.001
juniorprofessurenprogramms, 0.001, 1.000, 0.001
jungtiere, 0.001, 1.000, 0.001
jugendbeschäftigung, 0.001, 1.000, 0.001
jstg, 0.001, 1.000, 0.001
journalistinnen, 0.001, 1.000, 0.001
justizwesens, 0.001, 1.000, 0.001
journalism, 0.001, 1.000, 0.001
jobangebote, 0.001, 1.000, 0.001
jetten, 0.001, 1.000, 0.001
jedermanns, 0.001, 1.000, 0.001
januskopf, 0.001, 1.000, 0.001
janus, 0.001, 1.000, 0.001
jahrzehnthochwassern, 0.001, 1.000, 0.001
jahreswirtschaftsberichtes, 0.001, 1.000, 0.001
johanniter, 0.001, 1.000, 0.001
jahresumsatzgrenze, 0.001, 1.000, 0.001
jökull, 0.001, 1.000, 0.001
kabine, 0.001, 1.000, 0.001
kapazitätsabbau, 0.001, 1.000, 0.001
kanonenpolitik, 0.001, 1.000, 0.001
kannibalisieren, 0.001, 1.000, 0.001
kandidatinnen, 0.001, 1.000, 0.001
kandidatenländer, 0.001, 1.000, 0.001
kanalisationssystemen, 0.001, 1.000, 0.001
kampffähigen, 0.001, 1.000, 0.001
kabels, 0.001, 1.000, 0.001
kampfdrohnen, 0.001, 1.000, 0.001
kalkstein, 0.001, 1.000, 0.001
kalauer, 0.001, 1.000, 0.001
kabinettsvorlagen, 0.001, 1.000, 0.001
kabinettsstrategie, 0.001, 1.000, 0.001
kabinettssitzungen, 0.001, 1.000, 0.001
kabinettsreferat, 0.001, 1.000, 0.001
kabinettsfassung, 0.001, 1.000, 0.001
kamerunische, 0.001, 1.000, 0.001
jahresmittelwertes, 0.001, 1.000, 0.001
jahresgeld, 0.001, 1.000, 0.001
jahresabschlüssen, 0.001, 1.000, 0.001
intoleranten, 0.001, 1.000, 0.001
internetzensurmaßnahmen, 0.001, 1.000, 0.001
internetrecherche, 0.001, 1.000, 0.001
internetbank, 0.001, 1.000, 0.001
internaten, 0.001, 1.000, 0.001
interkommunale, 0.001, 1.000, 0.001
interessensausgleich, 0.001, 1.000, 0.001
inuitbevölkerung, 0.001, 1.000, 0.001
interessengeleitet, 0.001, 1.000, 0.001
interessegeleiteten, 0.001, 1.000, 0.001
intercityeurocity, 0.001, 1.000, 0.001
intellekt, 0.001, 1.000, 0.001
integrationsprozess, 0.001, 1.000, 0.001
inszenierung, 0.001, 1.000, 0.001
instrumentenwechsel, 0.001, 1.000, 0.001
institutionenreform, 0.001, 1.000, 0.001
interessengegensätzen, 0.001, 1.000, 0.001
investitionsbereich, 0.001, 1.000, 0.001
investitionsniveaus, 0.001, 1.000, 0.001
investitionsobjekt, 0.001, 1.000, 0.001
jahrelanger, 0.001, 1.000, 0.001
isländerinnen, 0.001, 1.000, 0.001
islamisch, 0.001, 1.000, 0.001
irrwitzigerweise, 0.001, 1.000, 0.001
irrlichtert, 0.001, 1.000, 0.001
irrelevanz, 0.001, 1.000, 0.001
irgendwem, 0.001, 1.000, 0.001
ionisierte, 0.001, 1.000, 0.001
investorenmodelle, 0.001, 1.000, 0.001
investmentvehikel, 0.001, 1.000, 0.001
investitionsumfeld, 0.001, 1.000, 0.001
investitionstableaus, 0.001, 1.000, 0.001
investitionsstaus, 0.001, 1.000, 0.001
investitionsschwache, 0.001, 1.000, 0.001
investitionsruine, 0.001, 1.000, 0.001
investitionsphase, 0.001, 1.000, 0.001
investitionspakt, 0.001, 1.000, 0.001
kapazitätspuffer, 0.001, 1.000, 0.001
inspirieren, 0.001, 1.000, 0.001
kapitalgedeckter, 0.001, 1.000, 0.001
kapitalisiert, 0.001, 1.000, 0.001
kleinräumlich, 0.001, 1.000, 0.001
kleinliches, 0.001, 1.000, 0.001
kleinkinder, 0.001, 1.000, 0.001
kleinkariertheit, 0.001, 1.000, 0.001
kleingerechnet, 0.001, 1.000, 0.001
kleinerzeuger, 0.001, 1.000, 0.001
kleinanleger, 0.001, 1.000, 0.001
kleinstanlagen, 0.001, 1.000, 0.001
klassenzimmer, 0.001, 1.000, 0.001
klarstellt, 0.001, 1.000, 0.001
klargeworden, 0.001, 1.000, 0.001
klandestine, 0.001, 1.000, 0.001
klammert, 0.001, 1.000, 0.001
klagerechts, 0.001, 1.000, 0.001
klagerechtes, 0.001, 1.000, 0.001
kippenden, 0.001, 1.000, 0.001
klassenkämpferischen, 0.001, 1.000, 0.001
kindisch, 0.001, 1.000, 0.001
kleinteiliges, 0.001, 1.000, 0.001
klemmen, 0.001, 1.000, 0.001
klimathema, 0.001, 1.000, 0.001
klimatechnologieinitiative, 0.001, 1.000, 0.001
klimaschutzverträglichkeit, 0.001, 1.000, 0.001
klimaschutzinvestitionen, 0.001, 1.000, 0.001
klimaschutzgesichtpunkte, 0.001, 1.000, 0.001
klimaschulden, 0.001, 1.000, 0.001
klimaregulator, 0.001, 1.000, 0.001
kleinteiligkeit, 0.001, 1.000, 0.001
klimaregime, 0.001, 1.000, 0.001
klimamaßnahmen, 0.001, 1.000, 0.001
klimakongress, 0.001, 1.000, 0.001
klimakollapses, 0.001, 1.000, 0.001
klimaklubs, 0.001, 1.000, 0.001
klimabedingte, 0.001, 1.000, 0.001
klimaauswirkungen, 0.001, 1.000, 0.001
klimaaufschlag, 0.001, 1.000, 0.001
klimaneutralität, 0.001, 1.000, 0.001
kinderschutz, 0.001, 1.000, 0.001
kinderschuhen, 0.001, 1.000, 0.001
kinderfreibeträge, 0.001, 1.000, 0.001
kassandra, 0.001, 1.000, 0.001
kaskadenmodells, 0.001, 1.000, 0.001
kasachischen, 0.001, 1.000, 0.001
kartoffelscheunen, 0.001, 1.000, 0.001
karbonfasern, 0.001, 1.000, 0.001
kappt, 0.001, 1.000, 0.001
kapitänspatentes, 0.001, 1.000, 0.001
kauens, 0.001, 1.000, 0.001
kapitän, 0.001, 1.000, 0.001
kapitalverkehrskontrollen, 0.001, 1.000, 0.001
kapitalträchtigen, 0.001, 1.000, 0.001
kapitalsverkehrskontrollen, 0.001, 1.000, 0.001
kapitalpuffer, 0.001, 1.000, 0.001
kapitalistischen, 0.001, 1.000, 0.001
kapitalistische, 0.001, 1.000, 0.001
kapitalisierung, 0.001, 1.000, 0.001
kapitels, 0.001, 1.000, 0.001
kaufanreiz, 0.001, 1.000, 0.001
kavango, 0.001, 1.000, 0.001
kaza, 0.001, 1.000, 0.001
kiez, 0.001, 1.000, 0.001
kfor, 0.001, 1.000, 0.001
keynesianismus, 0.001, 1.000, 0.001
kernzeitdebatte, 0.001, 1.000, 0.001
kernthemen, 0.001, 1.000, 0.001
kernspintomografen, 0.001, 1.000, 0.001
kernschmelzen, 0.001, 1.000, 0.001
kernproblemen, 0.001, 1.000, 0.001
kernkraftindustrie, 0.001, 1.000, 0.001
kerngedanke, 0.001, 1.000, 0.001
kernenergieindustrie, 0.001, 1.000, 0.001
kernbereichs, 0.001, 1.000, 0.001
kernaufgaben, 0.001, 1.000, 0.001
keit, 0.001, 1.000, 0.001
keins, 0.001, 1.000, 0.001
kehl, 0.001, 1.000, 0.001
kegelbahn, 0.001, 1.000, 0.001
kapitalinteressen, 0.001, 1.000, 0.001
klingeln, 0.001, 1.000, 0.001
inspektionen, 0.001, 1.000, 0.001
insolvenzgründe, 0.001, 1.000, 0.001
hochwasserfall, 0.001, 1.000, 0.001
hochverehrter, 0.001, 1.000, 0.001
hochverehrte, 0.001, 1.000, 0.001
hochtoxischer, 0.001, 1.000, 0.001
hochtemperaturseile, 0.001, 1.000, 0.001
hochtechnisierten, 0.001, 1.000, 0.001
hochstapelei, 0.001, 1.000, 0.001
hochwasserfolgen, 0.001, 1.000, 0.001
hochschulzulassungsverfahren, 0.001, 1.000, 0.001
hochschulreife, 0.001, 1.000, 0.001
hochschulpolitik, 0.001, 1.000, 0.001
hochrisikoreich, 0.001, 1.000, 0.001
hochradioaktiv, 0.001, 1.000, 0.001
hochrabattierten, 0.001, 1.000, 0.001
hochqualitätsanlagen, 0.001, 1.000, 0.001
hochprofessionelle, 0.001, 1.000, 0.001
hochschulzugangsberechtigten, 0.001, 1.000, 0.001
hochmooren, 0.001, 1.000, 0.001
hochwassergeschehen, 0.001, 1.000, 0.001
